image_id,split,image_path,mask_path,prediction_path,width,height,threshold,model_forward_latency_ms,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,water_fraction,predicted_water_fraction,water_fraction_error,target_has_water,prediction_has_water,empty_mask_correct,empty_mask_false_positive,empty_policy,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd
water_body_2311,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2311.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2311.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2311.png,709,935,0.45,16.742904663085938,87417,11422,9564,554512,0.8064075717461694,0.8928301501378817,0.8844383289996863,0.9013827450737774,0.979817434541837,0.9683428493849136,0.9406000898078072,0.8743147731290173,0.8742605947305391,0.14629477383978337,0.14909754644260576,0.0028027726028223843,True,True,False,False,perfect_if_both_empty,0.8582457293035479,0.45641442592485043,0.5959193792930918,0.13526546517291768,118.0,18.754760079872437
water_body_2332,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2332.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2332.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2332.png,591,772,0.45,16.742904663085938,203746,9168,10701,232637,0.9111463900006708,0.9535076902197439,0.9569403608968879,0.950099558399045,0.9620851512582452,0.9564516977459825,0.9560923548286451,0.9125745175099791,0.9125537464820478,0.47001876156159317,0.46665877629029573,-0.0033599852712974387,True,True,False,False,perfect_if_both_empty,0.9573924158500213,0.49054325955734407,0.6487061605335741,0.1722543352601156,48.25971404805462,8.515701375492903
water_body_2366,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2366.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2366.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2366.png,1654,2159,0.45,16.742904663085938,1250928,28381,6329,2285348,0.9730017314360652,0.9863161455290341,0.9778153675148068,0.9949660252438444,0.9877336542006432,0.990279995497042,0.9913498397222438,0.9788691915048053,0.9787802340564037,0.35207558920701454,0.3582509144533191,0.006175325246304542,True,True,False,False,perfect_if_both_empty,0.7048953468258087,0.3426517924070726,0.4611413558460835,0.04459533859423748,72.83543093852057,13.94618845238001
water_body_2367,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2367.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2367.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2367.png,2032,2543,0.45,16.743751525878906,2580065,74242,15967,2497102,0.9662173245142633,0.9828184427710287,0.9720296107420883,0.9938494594827799,0.9711271615155342,0.9825425902817987,0.9824883104991571,0.9653262595312692,0.9650806205739442,0.5023888333266245,0.5136663172952771,0.01127748396865258,True,True,False,False,perfect_if_both_empty,0.4081839702401082,0.22885775641681153,0.2932808440184552,0.02867296664243599,45.18462096931415,11.860495702745098
water_body_2385,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2385.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2385.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2385.png,146,180,0.45,16.743751525878906,8869,3025,924,13462,0.6919176158527072,0.8179093466131784,0.7456700857575248,0.9056468906361687,0.8165221083277734,0.8497336377473363,0.8610844994819711,0.7015094768669409,0.6920286386481254,0.37264079147640794,0.4525875190258752,0.07994672754946724,True,True,False,False,perfect_if_both_empty,0.3939393939393939,0.6127423822714682,0.4795623968113669,0.07784625364904314,30.766640506497822,7.422336839551138
water_body_2387,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2387.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2387.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2387.png,354,437,0.45,16.743751525878906,42879,1720,1498,108601,0.9301906848601861,0.9638329437151592,0.9614341128724859,0.9662437749284539,0.9844091333472321,0.9791981796791167,0.975326454137843,0.94923949161293,0.9492336701446146,0.2868621443069723,0.2882971984123906,0.0014350541054182764,True,True,False,False,perfect_if_both_empty,0.9580022701475596,0.6570713391739674,0.7795011087352149,0.08575233022636485,24.612241075409933,4.667862244637841
water_body_2407,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2407.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2407.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2407.png,81,100,0.45,16.743751525878906,1072,4566,305,2157,0.18038027932020864,0.30563079116179614,0.190138346931536,0.7785039941902687,0.32083891120035696,0.398641975308642,0.5496714526953128,0.0811295043921521,0.044542259046543055,0.17,0.6960493827160494,0.5260493827160494,True,True,False,False,perfect_if_both_empty,0.8075422626788037,0.8156329651656754,0.8115674499049456,0.3122049898853675,8.0,1.6864811374591655
water_body_2448,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2448.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2448.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2448.png,1363,1728,0.45,16.745216369628906,447378,26514,50817,1830555,0.8526211671612265,0.9204484783769354,0.9440505431617331,0.8979977719567639,0.9857226629705197,0.9671667379962501,0.9418602174636418,0.9002260444441902,0.8997794063210501,0.21152405844949865,0.20120546996005542,-0.010318588489443226,True,True,False,False,perfect_if_both_empty,0.8737776711260423,0.3278703660957481,0.47682149189165357,0.11622693096377307,151.57588836181313,22.578286062423285
water_body_2496,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2496.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2496.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2496.png,334,435,0.45,16.745216369628906,17349,2052,2734,123155,0.7837813417664332,0.8787863438354777,0.8942322560692748,0.8638649604142807,0.9836111399522391,0.9670589854773212,0.9237380501832599,0.8599042766499722,0.8597324853914254,0.1382269942872875,0.13353293413173653,-0.004694060155550961,True,True,False,False,perfect_if_both_empty,0.9803105934553522,0.7572957911717261,0.8544916651237151,0.30491926398798347,5.0,1.3547455119451772
water_body_2498,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2498.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2498.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2498.png,281,356,0.45,16.745216369628906,6786,1534,5584,86132,0.4880609896432681,0.6559690671822136,0.815625,0.5485852869846403,0.9825017680742819,0.9288456155783917,0.7655435275294611,0.6331140410294944,0.6179767280793529,0.12365548402575073,0.08317005877883962,-0.04048542524691111,True,True,False,False,perfect_if_both_empty,0.8388888888888889,0.17671232876712328,0.29192956163357064,0.04128271286398821,203.67866849525504,77.76783746376684
water_body_2513,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2513.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2513.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2513.png,452,587,0.45,16.745216369628906,29402,8013,8792,219117,0.636310515722726,0.7777380999616448,0.7858345583322197,0.7698067759333926,0.9647206445647867,0.9366623449066047,0.8672637102490897,0.7408652464441992,0.7408117711317596,0.14395229982964225,0.14101626690386093,-0.002936032925781318,True,True,False,False,perfect_if_both_empty,0.9454110135674382,0.5907246376811595,0.727120131604865,0.16693960597488958,21.196695100970874,5.245696674482345
water_body_2516,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2516.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2516.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2516.png,931,1182,0.45,16.745464324951172,126066,11849,17313,945214,0.8121344087406911,0.8963291076240517,0.9140847623536236,0.8792500993869395,0.9876194148138628,0.973499739195705,0.9334347571004011,0.8813624723945349,0.881143893520691,0.1302921916829783,0.12532691409451838,-0.00496527758845991,True,True,False,False,perfect_if_both_empty,0.9604667993486521,0.5528556052056492,0.7017664603865033,0.178866154193986,103.00485425454472,14.03155040188671
water_body_2527,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2527.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2527.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2527.png,383,475,0.45,16.745464324951172,20165,9489,4701,147570,0.5869596856352787,0.7397285399853265,0.6800094422337627,0.8109466741735704,0.939583213951445,0.9220008245155971,0.8752649440625077,0.6979947061643681,0.6942707929723501,0.1366826989143878,0.16300123677339562,0.026318537859007812,True,True,False,False,perfect_if_both_empty,0.3569725864123957,0.5783754414561261,0.4414702786608673,0.07176206121390281,105.01904589168576,21.092929731370454
water_body_2528,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2528.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2528.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2528.png,616,777,0.45,16.745464324951172,24429,5154,17271,431778,0.5213855807401716,0.6854088632633306,0.8257783186289422,0.5858273381294964,0.9882041141413309,0.9531477210048639,0.7870157261354136,0.6722683558044016,0.660886297812272,0.0871233014090157,0.06180740109311538,-0.025315900315900315,True,True,False,False,perfect_if_both_empty,0.8236559139784946,0.2545290400240746,0.3888838335516198,0.04635103032981603,260.06922155457,66.40722026612637
water_body_2530,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2530.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2530.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2530.png,527,700,0.45,16.745464324951172,44771,5026,6176,312927,0.7998677934003895,0.8888072738823156,0.8990702251139627,0.8787759828841738,0.9841926322443884,0.969634047167254,0.9314843075642811,0.8713020570899466,0.8712259159800856,0.13810517755489293,0.1349878015722418,-0.0031173759826511327,True,True,False,False,perfect_if_both_empty,0.9832305015029268,0.7291393621668851,0.837333190613905,0.23643649815043158,8.06225774829855,3.660963281340614
water_body_2536,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2536.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2536.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2536.png,419,526,0.45,16.735015869140625,8789,929,5635,205041,0.5724614081938383,0.728108690249358,0.9044041983947314,0.6093316694398225,0.9954896344127786,0.9702169750537674,0.8024106519263006,0.728577813494343,0.7129862346650095,0.06544642776119132,0.04409375935824024,-0.02135266840295108,True,True,False,False,perfect_if_both_empty,0.9775136524253132,0.5608819521863,0.7127812430268707,0.23862252242276602,33.24154027718932,5.396845950010018
water_body_2541,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2541.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2541.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2541.png,441,1418,0.45,16.735015869140625,87029,8568,5469,524272,0.8611105614153127,0.9253728169276164,0.910373756498635,0.9408743972842656,0.9839201261166579,0.9775529393703885,0.9623972617004617,0.912338295836223,0.9121667503894113,0.1479168065909956,0.15287252653764843,0.004955719946652837,True,True,False,False,perfect_if_both_empty,0.8958333333333334,0.5563298490127758,0.6863950678996917,0.2064737616478666,15.0,3.962415916571251
water_body_2556,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2556.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2556.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2556.png,153,192,0.45,16.735015869140625,5075,1668,1002,21631,0.6552614590058102,0.7917316692667706,0.7526323594839093,0.8351160111897318,0.9284089445898965,0.909109477124183,0.8817624778898141,0.7354257868531715,0.7338027763753222,0.20686955337690632,0.2295411220043573,0.022671568627450983,True,True,False,False,perfect_if_both_empty,0.45737051792828687,0.564321608040201,0.5052482241708716,0.07735723771580345,50.281206695297385,9.596708601463593
water_body_2636,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2636.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2636.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2636.png,349,361,0.45,16.735015869140625,10673,1786,3127,110403,0.6847812139099192,0.8129022430404813,0.8566498113813308,0.7734057971014493,0.9840804356933389,0.9610045321416949,0.8787431163973941,0.7924876698316935,0.7911995913642434,0.10953337196104422,0.09888958559874275,-0.010643786362301469,True,True,False,False,perfect_if_both_empty,0.9938775510204082,0.6360661384774371,0.7756977864575471,0.24901664145234492,24.6221053319875,3.6682811473127965
water_body_38,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_38.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_38.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_38.png,533,535,0.45,16.741863250732422,146673,6996,5429,126057,0.9219034808734239,0.9593650149948818,0.9544735763231361,0.9643068467212791,0.9474194493923475,0.9564272062562466,0.9558631480568133,0.9124548616429611,0.9123991743324222,0.5334011327172941,0.5388963896828041,0.005495256965510009,True,True,False,False,perfect_if_both_empty,0.9040569121322822,0.6482364901853445,0.7550668949226345,0.20096141006809987,14.0,3.7219689297358345
water_body_40,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_40.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_40.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_40.png,342,340,0.45,16.741863250732422,89439,1343,2750,22748,0.9562395757601676,0.9776303348618087,0.9852063184331695,0.9701699768952912,0.9442530405545639,0.9648004815961473,0.9572115087249276,0.8956971321127587,0.8951147528304014,0.7928190574475404,0.780718954248366,-0.012100103199174428,True,True,False,False,perfect_if_both_empty,0.9844559585492227,0.673533451049637,0.7998410789951433,0.2450422486635627,14.560219778561036,2.771387070177799
water_body_6,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_6.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_6.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_6.png,1541,1534,0.45,16.741863250732422,562660,79310,149052,1572872,0.7113076501032841,0.8313030682242949,0.8764584014829353,0.7905725911604694,0.9519968139103319,0.9033958375460152,0.8712847025354007,0.7658677510282677,0.763873779004083,0.3010761057813929,0.2715730908407907,-0.0295030149406022,True,True,False,False,perfect_if_both_empty,0.7440259416313295,0.2138077163457874,0.33216307687115987,0.048258989215713456,62.76941930590086,17.15948665198344
